,precision,recall,f1-score,support
0,0.9711723254324152,0.9780645161290322,0.9746062359369978,1550.0
1,0.762589928057554,0.9906542056074766,0.8617886178861789,107.0
2,1.0,1.0,1.0,18932.0
3,1.0,0.9975874547647768,0.998792270531401,829.0
4,0.28,1.0,0.4375,7.0
5,0.5555555555555556,0.8333333333333334,0.6666666666666666,6.0
6,0.9950248756218906,1.0,0.9975062344139651,400.0
7,1.0,1.0,1.0,200.0
8,1.0,0.9401544401544402,0.9691542288557214,518.0
9,1.0,0.9950248756218906,0.9975062344139651,402.0
10,0.9899180844360429,0.968557336621455,0.9791212215643502,1622.0
11,0.8909090909090909,0.9607843137254902,0.9245283018867925,51.0
accuracy,0.9949642625081222,0.9949642625081222,0.9949642625081222,0.9949642625081222
macro avg,0.8704308216677125,0.9720133729964912,0.9005975010130033,24624.0
weighted avg,0.9958699239317785,0.9949642625081222,0.9952574640760058,24624.0
